value,dimension,domain,parameter,depth,datetime,experiment,treatment,repetition,equipment,person/logger
5196,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V01,3,,
5892,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V02,3,,
8248,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V03,3,,
8754,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V04,3,,
9039,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V05,3,,
4658,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V01,3,,
6353,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V02,3,,
7668,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V03,3,,
8502,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V04,3,,
8210,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V05,3,,
7312,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F01|V01,4,,
6200,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F01|V02,4,,
10869,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F01|V03,4,,
9942,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F01|V04,4,,
10363,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F01|V05,4,,
6456,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F02|V01,4,,
5690,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F02|V02,4,,
10072,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F02|V03,4,,
9577,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F02|V04,4,,
10624,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F02|V05,4,,
6717,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F03|V01,4,,
4989,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F03|V02,4,,
10413,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F03|V03,4,,
8030,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F03|V04,4,,
7974,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F03|V05,4,,
3941,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V01,4,,
5462,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V02,4,,
8713,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V03,4,,
6711,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V04,4,,
7864,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F04|V05,4,,
5473,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V01,4,,
4906,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V02,4,,
8034,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V03,4,,
5876,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V04,4,,
5527,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T03|F05|V05,4,,
5883,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V01,1,,
6364,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V02,1,,
7822,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V03,1,,
8739,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V04,1,,
8266,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V05,1,,
9117,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V01,1,,
7918,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V02,1,,
7531,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V03,1,,
8869,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V04,1,,
9913,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V05,1,,
3771,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V01,1,,
6661,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V02,1,,
8218,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V03,1,,
8187,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V04,1,,
8395,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V05,1,,
6857,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V01,1,,
7774,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V02,1,,
8087,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V03,1,,
6648,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V04,1,,
8531,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V05,1,,
7599,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V01,1,,
6613,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V02,1,,
7808,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V03,1,,
6812,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V04,1,,
8531,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V05,1,,
5525,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V01,2,,
7011,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V02,2,,
9018,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V03,2,,
8060,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V04,2,,
5889,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V05,2,,
6714,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V01,2,,
7301,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V02,2,,
10899,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V03,2,,
8512,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V04,2,,
8981,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V05,2,,
7551,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V01,2,,
7504,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V02,2,,
8729,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V03,2,,
9926,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V04,2,,
9113,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V05,2,,
5215,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V01,2,,
6266,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V02,2,,
8885,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V03,2,,
8065,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V04,2,,
8445,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V05,2,,
6216,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V01,2,,
7609,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V02,2,,
9543,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V03,2,,
8689,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V04,2,,
9248,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V05,2,,
6076,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V01,3,,
6176,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V02,3,,
9048,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V03,3,,
9520,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V04,3,,
8946,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V05,3,,
6967,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V01,3,,
6855,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V02,3,,
9558,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V03,3,,
10626,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V04,3,,
8676,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V05,3,,
5351,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V01,3,,
6900,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V02,3,,
8896,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V03,3,,
8781,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V04,3,,
8314,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V05,3,,
5275,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V01,3,,
5624,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V02,3,,
13874,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V03,3,,
8077,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V04,3,,
8662,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V05,3,,
4783,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V01,3,,
6092,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V02,3,,
7684,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V03,3,,
8810,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V04,3,,
8208,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V05,3,,
3606,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V01,4,,
8134,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V02,4,,
9177,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V03,4,,
9643,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V04,4,,
8626,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F01|V05,4,,
4436,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V01,4,,
8363,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V02,4,,
9773,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V03,4,,
8092,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V04,4,,
8896,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F02|V05,4,,
5528,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V01,4,,
6272,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V02,4,,
7754,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V03,4,,
6638,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V04,4,,
7765,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F03|V05,4,,
9170,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V01,4,,
6058,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V02,4,,
11299,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V03,4,,
4321,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V04,4,,
7073,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F04|V05,4,,
9902,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V01,4,,
3197,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V02,4,,
7012,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V03,4,,
7270,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V04,4,,
8354,kg ha-1,maize,grainyield,0,1991-10-24 12:00,MV|planting_date,T04|F05|V05,4,,
6909,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V01,1,,
6836,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V02,1,,
8962,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V03,1,,
8239,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V04,1,,
8670,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V05,1,,
9542,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V01,1,,
10085,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V02,1,,
12372,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V03,1,,
12893,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V04,1,,
12661,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V05,1,,
10520,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V01,1,,
10280,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V02,1,,
12426,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V03,1,,
12752,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V04,1,,
13926,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V05,1,,
10143,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V01,1,,
10196,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V02,1,,
12549,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V03,1,,
13006,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V04,1,,
13174,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V05,1,,
10329,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V01,1,,
11286,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V02,1,,
11547,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V03,1,,
11292,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V04,1,,
11756,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V05,1,,
4989,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V01,2,,
3201,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V02,2,,
6771,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V03,2,,
6812,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V04,2,,
4472,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V05,2,,
7341,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V01,2,,
13346,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V02,2,,
11019,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V03,2,,
9887,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V04,2,,
7971,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V05,2,,
8926,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V01,2,,
9868,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V02,2,,
9720,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V03,2,,
12963,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V04,2,,
10726,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V05,2,,
9223,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V01,2,,
10154,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V02,2,,
11264,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V03,2,,
13916,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V04,2,,
12679,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V05,2,,
9750,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V01,2,,
12109,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V02,2,,
14073,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V03,2,,
12645,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V04,2,,
11407,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V05,2,,
7044,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V01,3,,
7505,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V02,3,,
10397,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V03,3,,
7411,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V04,3,,
7809,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V05,3,,
8479,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V01,3,,
8436,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V02,3,,
13217,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V03,3,,
10946,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V04,3,,
11436,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V05,3,,
8494,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V01,3,,
9203,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V02,3,,
11553,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V03,3,,
11156,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V04,3,,
11668,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V05,3,,
6354,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V01,3,,
8209,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V02,3,,
10902,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V03,3,,
9121,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V04,3,,
8615,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V05,3,,
7094,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V01,3,,
7515,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V02,3,,
9573,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V03,3,,
9543,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V04,3,,
8017,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V05,3,,
10526,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V01,4,,
6970,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V02,4,,
7290,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V03,4,,
6829,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V04,4,,
9744,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F01|V05,4,,
8168,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V01,4,,
9520,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V02,4,,
11792,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V03,4,,
9162,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V04,4,,
9744,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F02|V05,4,,
7441,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V01,4,,
9619,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V02,4,,
10347,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V03,4,,
8947,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V04,4,,
7247,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F03|V05,4,,
8227,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V01,4,,
7706,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V02,4,,
13418,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V03,4,,
12457,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V04,4,,
8589,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F04|V05,4,,
8230,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V01,4,,
8082,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V02,4,,
12098,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V03,4,,
11950,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V04,4,,
7929,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T01|F05|V05,4,,
6056,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V01,1,,
7301,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V02,1,,
9491,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V03,1,,
8657,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V04,1,,
7876,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V05,1,,
8342,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V01,1,,
10305,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V02,1,,
12589,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V03,1,,
12719,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V04,1,,
13266,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V05,1,,
9146,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F03|V01,1,,
10330,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F03|V02,1,,
12546,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F03|V03,1,,
12603,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F03|V04,1,,
12471,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F03|V05,1,,
8410,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F04|V01,1,,
9746,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F04|V02,1,,
11636,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F04|V03,1,,
10737,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F04|V04,1,,
9455,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F04|V05,1,,
9448,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F05|V01,1,,
9627,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F05|V02,1,,
10263,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F05|V03,1,,
8290,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F05|V04,1,,
8389,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F05|V05,1,,
7487,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V01,2,,
9320,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V02,2,,
10254,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V03,2,,
11686,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V04,2,,
6785,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F01|V05,2,,
9568,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V01,2,,
10073,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V02,2,,
13908,kg ha-1,maize,grainyield,0,1992-11-05 12:00,MV|planting_date,T02|F02|V03,2,,
